,0
22017,8.0
22018,7.0
22019,6.0
22020,8.0
22021,5.0
22022,2.0
22023,0.0
22024,3.0
22025,8.0
22026,8.0
22027,2.0
22028,0.0
22029,2.0
22030,4.0
22031,7.0
22032,2.0
22033,4.0
22034,2.0
22035,7.0
22036,8.0
22037,3.0
22038,7.0
22039,2.0
22040,8.0
22041,0.0
22042,5.0
22043,8.0
22044,7.0
22045,9.0
22046,7.0
22047,0.0
22048,9.0
22049,4.0
22050,2.0
22051,0.0
22052,7.0
22053,6.0
22054,3.0
22055,5.0
22056,1.0
22057,7.0
22058,7.0
22059,8.0
22060,2.0
22061,4.0
22062,4.0
22063,2.0
22064,2.0
22065,9.0
22066,3.0
22067,2.0
22068,4.0
22069,1.0
22070,5.0
22071,9.0
22072,8.0
22073,5.0
22074,9.0
22075,7.0
22076,6.0
22077,1.0
22078,7.0
22079,6.0
22080,3.0
22081,0.0
22082,4.0
22083,3.0
22084,8.0
22085,4.0
22086,7.0
22087,3.0
22088,6.0
22089,1.0
22090,3.0
22091,0.0
22092,5.0
22093,1.0
22094,6.0
22095,3.0
22096,9.0
22097,0.0
22098,1.0
22099,2.0
22100,0.0
22101,6.0
22102,7.0
22103,2.0
22104,0.0
22105,1.0
22106,2.0
22107,2.0
22108,2.0
22109,7.0
22110,6.0
22111,4.0
22112,0.0
22113,3.0
22114,7.0
22115,4.0
22116,2.0
22117,1.0
22118,1.0
22119,2.0
22120,9.0
22121,0.0
22122,0.0
22123,7.0
22124,3.0
22125,3.0
22126,2.0
22127,1.0
22128,7.0
22129,9.0
22130,0.0
22131,5.0
22132,1.0
22133,2.0
22134,6.0
22135,7.0
22136,4.0
22137,2.0
22138,2.0
22139,6.0
22140,1.0
22141,1.0
22142,4.0
22143,4.0
22144,1.0
22145,4.0
22146,3.0
22147,4.0
22148,8.0
22149,1.0
22150,7.0
22151,5.0
22152,7.0
22153,0.0
22154,8.0
22155,6.0
22156,1.0
22157,3.0
22158,0.0
22159,7.0
22160,3.0
22161,7.0
22162,1.0
22163,1.0
22164,7.0
22165,6.0
22166,4.0
22167,4.0
22168,3.0
22169,6.0
22170,0.0
22171,6.0
22172,2.0
22173,9.0
22174,2.0
22175,6.0
22176,1.0
22177,9.0
22178,1.0
22179,7.0
22180,0.0
22181,7.0
22182,3.0
22183,5.0
22184,3.0
22185,0.0
22186,7.0
22187,9.0
22188,8.0
22189,2.0
22190,6.0
22191,3.0
22192,9.0
22193,1.0
22194,4.0
22195,1.0
22196,2.0
22197,6.0
22198,6.0
22199,4.0
22200,1.0
22201,7.0
22202,1.0
22203,4.0
22204,8.0
22205,0.0
22206,9.0
22207,8.0
22208,9.0
22209,7.0
22210,4.0
22211,1.0
22212,5.0
22213,0.0
22214,2.0
22215,1.0
22216,8.0
22217,7.0
22218,3.0
22219,2.0
22220,6.0
22221,4.0
22222,8.0
22223,3.0
22224,1.0
22225,6.0
22226,9.0
22227,8.0
22228,2.0
22229,7.0
22230,0.0
22231,1.0
22232,9.0
22233,3.0
22234,7.0
22235,7.0
22236,7.0
22237,7.0
22238,9.0
22239,5.0
22240,2.0
22241,3.0
22242,5.0
22243,6.0
22244,0.0
22245,2.0
22246,5.0
22247,3.0
22248,7.0
22249,2.0
22250,1.0
22251,3.0
22252,8.0
22253,6.0
22254,7.0
22255,2.0
22256,0.0
22257,1.0
22258,8.0
22259,2.0
22260,3.0
22261,1.0
22262,9.0
22263,3.0
22264,6.0
22265,8.0
22266,5.0
22267,1.0
22268,1.0
22269,3.0
22270,1.0
22271,7.0
22272,8.0
22273,4.0
22274,1.0
22275,8.0
22276,1.0
22277,6.0
22278,6.0
22279,4.0
22280,1.0
22281,2.0
22282,6.0
22283,9.0
22284,3.0
22285,3.0
22286,1.0
22287,0.0
22288,5.0
22289,2.0
22290,8.0
22291,3.0
22292,5.0
22293,7.0
22294,4.0
22295,8.0
22296,6.0
22297,1.0
22298,1.0
22299,5.0
22300,5.0
22301,8.0
22302,7.0
22303,4.0
22304,2.0
22305,2.0
22306,0.0
22307,9.0
22308,7.0
22309,8.0
22310,1.0
22311,9.0
22312,9.0
22313,2.0
22314,1.0
22315,2.0
22316,1.0
22317,6.0
22318,4.0
22319,3.0
22320,1.0
22321,6.0
22322,9.0
22323,2.0
22324,2.0
22325,0.0
22326,1.0
22327,1.0
22328,0.0
22329,4.0
22330,6.0
22331,4.0
22332,8.0
22333,0.0
22334,8.0
22335,1.0
22336,4.0
22337,0.0
22338,2.0
22339,8.0
22340,3.0
22341,7.0
22342,2.0
22343,7.0
22344,3.0
22345,1.0
22346,8.0
22347,5.0
22348,2.0
22349,9.0
22350,8.0
22351,0.0
22352,4.0
22353,1.0
22354,6.0
22355,4.0
22356,8.0
22357,2.0
22358,6.0
22359,2.0
22360,4.0
22361,7.0
22362,9.0
22363,4.0
22364,7.0
22365,6.0
22366,8.0
22367,0.0
22368,2.0
22369,4.0
22370,8.0
22371,3.0
22372,1.0
22373,0.0
22374,8.0
22375,7.0
22376,5.0
22377,4.0
22378,0.0
22379,3.0
22380,3.0
22381,3.0
22382,4.0
22383,4.0
22384,6.0
22385,8.0
22386,6.0
22387,4.0
22388,0.0
22389,2.0
22390,6.0
22391,9.0
22392,8.0
22393,0.0
22394,3.0
22395,4.0
22396,3.0
22397,0.0
22398,8.0
22399,9.0
22400,1.0
22401,7.0
22402,1.0
22403,3.0
22404,0.0
22405,8.0
22406,4.0
22407,7.0
22408,0.0
22409,2.0
22410,6.0
22411,1.0
22412,3.0
22413,6.0
22414,0.0
22415,4.0
22416,6.0
22417,6.0
22418,7.0
22419,6.0
22420,5.0
22421,0.0
22422,9.0
22423,9.0
22424,0.0
22425,2.0
22426,8.0
22427,9.0
22428,3.0
22429,6.0
22430,1.0
22431,6.0
22432,2.0
22433,3.0
22434,7.0
22435,5.0
22436,8.0
22437,8.0
22438,3.0
22439,3.0
22440,0.0
22441,9.0
22442,6.0
22443,2.0
22444,7.0
22445,0.0
22446,9.0
22447,9.0
22448,1.0
22449,8.0
22450,6.0
22451,6.0
22452,1.0
22453,4.0
22454,8.0
22455,8.0
22456,9.0
22457,8.0
22458,9.0
22459,7.0
22460,1.0
22461,4.0
22462,2.0
22463,8.0
22464,4.0
22465,8.0
22466,8.0
22467,0.0
22468,1.0
22469,0.0
22470,0.0
22471,2.0
22472,4.0
22473,4.0
22474,9.0
22475,1.0
22476,0.0
22477,1.0
22478,6.0
22479,2.0
22480,5.0
22481,6.0
22482,8.0
22483,7.0
22484,6.0
22485,8.0
22486,0.0
22487,4.0
22488,7.0
22489,6.0
22490,7.0
22491,1.0
22492,5.0
22493,4.0
22494,7.0
22495,2.0
22496,7.0
22497,7.0
22498,4.0
22499,2.0
22500,3.0
22501,4.0
22502,4.0
22503,8.0
22504,0.0
22505,6.0
22506,6.0
22507,9.0
22508,4.0
22509,6.0
22510,2.0
22511,4.0
22512,6.0
22513,8.0
22514,1.0
22515,6.0
22516,9.0
22517,6.0
22518,5.0
22519,6.0
22520,2.0
22521,7.0
22522,6.0
22523,9.0
22524,6.0
22525,7.0
22526,5.0
22527,6.0
22528,5.0
22529,3.0
22530,7.0
22531,7.0
22532,8.0
22533,4.0
22534,4.0
22535,6.0
22536,1.0
22537,6.0
22538,0.0
22539,1.0
22540,8.0
22541,3.0
22542,1.0
22543,1.0
22544,7.0
22545,9.0
22546,3.0
22547,6.0
22548,8.0
22549,5.0
22550,2.0
22551,9.0
22552,1.0
22553,4.0
22554,6.0
22555,4.0
22556,5.0
22557,9.0
22558,6.0
22559,6.0
22560,5.0
22561,1.0
22562,3.0
22563,3.0
22564,1.0
22565,4.0
22566,2.0
22567,1.0
22568,5.0
22569,5.0
22570,0.0
22571,7.0
22572,3.0
22573,9.0
22574,2.0
22575,8.0
22576,8.0
22577,4.0
22578,8.0
22579,6.0
22580,7.0
22581,4.0
22582,6.0
22583,0.0
22584,7.0
22585,2.0
22586,8.0
22587,4.0
22588,3.0
22589,0.0
22590,1.0
22591,3.0
22592,9.0
22593,1.0
22594,0.0
22595,9.0
22596,5.0
22597,8.0
22598,0.0
22599,7.0
22600,1.0
22601,4.0
22602,7.0
22603,8.0
22604,7.0
22605,8.0
22606,3.0
22607,5.0
22608,0.0
22609,4.0
22610,4.0
22611,5.0
22612,3.0
22613,4.0
22614,9.0
22615,7.0
22616,1.0
22617,3.0
22618,5.0
22619,2.0
22620,5.0
22621,7.0
22622,0.0
22623,1.0
22624,2.0
22625,7.0
22626,3.0
22627,5.0
22628,8.0
22629,1.0
22630,1.0
22631,7.0
22632,0.0
22633,1.0
22634,6.0
22635,5.0
22636,1.0
22637,7.0
22638,9.0
22639,1.0
22640,5.0
22641,7.0
22642,5.0
22643,0.0
22644,9.0
22645,5.0
22646,7.0
22647,4.0
22648,2.0
22649,7.0
22650,3.0
22651,1.0
22652,4.0
22653,6.0
22654,3.0
22655,6.0
22656,5.0
22657,1.0
22658,6.0
22659,9.0
22660,7.0
22661,6.0
22662,2.0
22663,3.0
22664,1.0
22665,7.0
22666,9.0
22667,9.0
22668,5.0
22669,2.0
22670,2.0
22671,4.0
22672,0.0
22673,7.0
22674,6.0
22675,6.0
22676,1.0
22677,1.0
22678,1.0
22679,8.0
22680,7.0
22681,1.0
22682,7.0
22683,2.0
22684,7.0
22685,9.0
22686,0.0
22687,2.0
22688,4.0
22689,0.0
22690,0.0
22691,1.0
22692,2.0
22693,4.0
22694,9.0
22695,2.0
22696,7.0
22697,4.0
22698,2.0
22699,9.0
22700,8.0
22701,2.0
22702,4.0
22703,3.0
22704,4.0
22705,8.0
22706,8.0
22707,3.0
22708,4.0
22709,3.0
22710,8.0
22711,7.0
22712,6.0
22713,9.0
22714,5.0
22715,2.0
22716,9.0
22717,9.0
22718,1.0
22719,1.0
22720,9.0
22721,3.0
22722,0.0
22723,6.0
22724,9.0
22725,3.0
22726,8.0
22727,5.0
22728,0.0
22729,3.0
22730,9.0
22731,1.0
22732,1.0
22733,6.0
22734,4.0
22735,2.0
22736,9.0
22737,7.0
22738,3.0
22739,6.0
22740,4.0
22741,1.0
22742,9.0
22743,0.0
22744,3.0
22745,8.0
22746,5.0
22747,1.0
22748,5.0
22749,4.0
22750,3.0
22751,8.0
22752,1.0
22753,5.0
22754,0.0
22755,8.0
22756,3.0
22757,8.0
22758,9.0
22759,0.0
22760,9.0
22761,0.0
22762,9.0
22763,0.0
22764,0.0
22765,8.0
22766,4.0
22767,3.0
22768,1.0
22769,7.0
22770,7.0
22771,4.0
22772,0.0
22773,2.0
22774,6.0
22775,2.0
22776,4.0
22777,0.0
22778,1.0
22779,3.0
22780,0.0
22781,7.0
22782,8.0
22783,9.0
22784,9.0
22785,7.0
22786,1.0
22787,5.0
22788,2.0
22789,4.0
22790,8.0
22791,7.0
22792,1.0
22793,1.0
22794,6.0
22795,2.0
22796,3.0
22797,2.0
22798,8.0
22799,8.0
22800,9.0
22801,5.0
22802,9.0
22803,4.0
22804,4.0
22805,6.0
22806,2.0
22807,9.0
22808,7.0
22809,9.0
22810,5.0
22811,0.0
22812,6.0
22813,3.0
22814,0.0
22815,1.0
22816,5.0
22817,4.0
22818,8.0
22819,9.0
22820,9.0
22821,9.0
22822,4.0
22823,5.0
22824,3.0
22825,7.0
22826,3.0
22827,9.0
22828,7.0
22829,5.0
22830,0.0
22831,4.0
22832,4.0
22833,2.0
22834,9.0
22835,0.0
22836,8.0
22837,7.0
22838,7.0
22839,2.0
22840,2.0
22841,1.0
22842,7.0
22843,6.0
22844,3.0
22845,6.0
22846,9.0
22847,7.0
22848,2.0
22849,3.0
22850,4.0
22851,6.0
22852,6.0
22853,4.0
22854,3.0
22855,8.0
22856,1.0
22857,4.0
22858,4.0
22859,1.0
22860,3.0
22861,0.0
22862,6.0
22863,7.0
22864,6.0
22865,1.0
22866,1.0
22867,2.0
22868,6.0
22869,9.0
22870,8.0
22871,4.0
22872,4.0
22873,1.0
22874,0.0
22875,7.0
22876,5.0
22877,1.0
22878,9.0
22879,3.0
22880,1.0
22881,3.0
22882,2.0
22883,0.0
22884,8.0
22885,7.0
22886,2.0
22887,6.0
22888,2.0
22889,7.0
22890,8.0
22891,0.0
22892,1.0
22893,2.0
22894,4.0
22895,8.0
22896,2.0
22897,7.0
22898,0.0
22899,0.0
22900,3.0
22901,4.0
22902,7.0
22903,2.0
22904,9.0
22905,3.0
22906,8.0
22907,3.0
22908,3.0
22909,7.0
22910,9.0
22911,3.0
22912,3.0
22913,2.0
22914,5.0
22915,0.0
22916,1.0
22917,3.0
22918,5.0
22919,2.0
22920,8.0
22921,9.0
22922,9.0
22923,9.0
22924,2.0
22925,4.0
22926,1.0
22927,4.0
22928,1.0
22929,4.0
22930,6.0
22931,0.0
22932,8.0
22933,4.0
22934,9.0
22935,1.0
22936,6.0
22937,4.0
22938,9.0
22939,0.0
22940,1.0
22941,4.0
22942,4.0
22943,9.0
22944,3.0
22945,9.0
22946,9.0
22947,4.0
22948,4.0
22949,5.0
22950,6.0
22951,0.0
22952,0.0
22953,7.0
22954,7.0
22955,0.0
22956,6.0
22957,8.0
22958,1.0
22959,8.0
22960,8.0
22961,1.0
22962,4.0
22963,7.0
22964,4.0
22965,2.0
22966,4.0
22967,1.0
22968,5.0
22969,4.0
22970,7.0
22971,6.0
22972,7.0
22973,4.0
22974,2.0
22975,3.0
22976,9.0
22977,7.0
22978,1.0
22979,0.0
22980,5.0
22981,5.0
22982,1.0
22983,3.0
22984,7.0
22985,4.0
22986,1.0
22987,5.0
22988,8.0
22989,5.0
22990,6.0
22991,5.0
22992,0.0
22993,0.0
22994,8.0
22995,7.0
22996,9.0
22997,0.0
22998,5.0
22999,4.0
23000,6.0
23001,7.0
23002,4.0
23003,6.0
23004,9.0
23005,5.0
23006,4.0
23007,7.0
23008,8.0
23009,8.0
23010,0.0
23011,3.0
23012,2.0
23013,4.0
23014,6.0
23015,0.0
23016,0.0
23017,6.0
23018,5.0
23019,0.0
23020,5.0
23021,1.0
23022,5.0
23023,7.0
23024,7.0
23025,3.0
23026,7.0
23027,0.0
23028,3.0
23029,0.0
23030,3.0
23031,5.0
23032,3.0
23033,8.0
23034,7.0
23035,6.0
23036,0.0
23037,9.0
23038,3.0
23039,5.0
23040,0.0
23041,2.0
23042,7.0
23043,6.0
23044,6.0
23045,4.0
23046,7.0
23047,8.0
23048,7.0
23049,1.0
23050,1.0
23051,2.0
23052,9.0
23053,6.0
23054,1.0
23055,0.0
23056,2.0
23057,2.0
23058,8.0
23059,1.0
23060,3.0
23061,5.0
23062,2.0
23063,5.0
23064,9.0
23065,8.0
23066,8.0
23067,6.0
23068,6.0
23069,5.0
23070,0.0
23071,1.0
23072,3.0
23073,9.0
23074,5.0
23075,8.0
23076,7.0
23077,2.0
23078,5.0
23079,4.0
23080,1.0
23081,4.0
23082,9.0
23083,4.0
23084,0.0
23085,7.0
23086,2.0
23087,1.0
23088,0.0
23089,1.0
23090,5.0
23091,6.0
23092,8.0
23093,0.0
23094,3.0
23095,5.0
23096,7.0
23097,5.0
23098,5.0
23099,8.0
23100,7.0
23101,2.0
23102,3.0
23103,6.0
23104,1.0
23105,1.0
23106,9.0
23107,5.0
23108,3.0
23109,1.0
23110,3.0
23111,3.0
23112,6.0
23113,8.0
23114,3.0
23115,5.0
23116,0.0
23117,7.0
23118,1.0
23119,5.0
23120,8.0
23121,5.0
23122,6.0
23123,6.0
23124,1.0
23125,3.0
23126,2.0
23127,9.0
23128,1.0
23129,1.0
23130,9.0
23131,8.0
23132,5.0
23133,9.0
23134,5.0
23135,5.0
23136,1.0
23137,9.0
23138,1.0
23139,1.0
23140,6.0
23141,5.0
23142,7.0
23143,2.0
23144,3.0
23145,3.0
23146,5.0
23147,7.0
23148,3.0
23149,9.0
23150,2.0
23151,2.0
23152,5.0
23153,1.0
23154,6.0
23155,8.0
23156,7.0
23157,7.0
23158,0.0
23159,3.0
23160,6.0
23161,7.0
23162,1.0
23163,9.0
23164,6.0
23165,3.0
23166,7.0
23167,0.0
23168,6.0
23169,9.0
23170,4.0
23171,2.0
23172,1.0
23173,1.0
23174,2.0
23175,9.0
23176,8.0
23177,3.0
23178,2.0
23179,0.0
23180,2.0
23181,3.0
23182,7.0
23183,6.0
23184,9.0
23185,6.0
23186,6.0
23187,6.0
23188,4.0
23189,6.0
23190,1.0
23191,0.0
23192,2.0
23193,3.0
23194,0.0
23195,4.0
23196,7.0
23197,6.0
23198,8.0
23199,8.0
23200,7.0
23201,2.0
23202,6.0
23203,3.0
23204,2.0
23205,2.0
23206,4.0
23207,7.0
23208,0.0
23209,0.0
23210,1.0
23211,0.0
23212,0.0
23213,0.0
23214,3.0
23215,8.0
23216,1.0
23217,8.0
23218,0.0
23219,1.0
23220,9.0
23221,3.0
23222,0.0
23223,9.0
23224,5.0
23225,5.0
23226,5.0
23227,5.0
23228,1.0
23229,3.0
23230,8.0
23231,7.0
23232,3.0
23233,2.0
23234,0.0
23235,6.0
23236,6.0
23237,6.0
23238,7.0
23239,4.0
23240,1.0
23241,7.0
23242,5.0
23243,2.0
23244,1.0
23245,4.0
23246,7.0
23247,2.0
23248,4.0
23249,0.0
23250,8.0
23251,4.0
23252,4.0
23253,5.0
23254,1.0
23255,5.0
23256,8.0
23257,8.0
23258,7.0
23259,7.0
23260,7.0
23261,1.0
23262,5.0
23263,4.0
23264,6.0
23265,7.0
23266,2.0
23267,7.0
23268,1.0
23269,5.0
23270,9.0
23271,9.0
23272,7.0
23273,6.0
23274,2.0
23275,1.0
23276,8.0
23277,6.0
23278,6.0
23279,1.0
23280,4.0
23281,1.0
23282,0.0
23283,0.0
23284,2.0
23285,1.0
23286,2.0
23287,8.0
23288,9.0
23289,2.0
23290,2.0
23291,9.0
23292,5.0
23293,7.0
23294,0.0
23295,8.0
23296,0.0
23297,0.0
23298,0.0
23299,7.0
23300,3.0
23301,5.0
23302,4.0
23303,1.0
23304,4.0
23305,0.0
23306,2.0
23307,0.0
23308,0.0
23309,2.0
23310,2.0
23311,8.0
23312,3.0
23313,5.0
23314,6.0
23315,8.0
23316,7.0
23317,2.0
23318,4.0
23319,3.0
23320,9.0
23321,6.0
23322,4.0
23323,9.0
23324,5.0
23325,6.0
23326,1.0
23327,2.0
23328,3.0
23329,1.0
23330,1.0
23331,2.0
23332,2.0
23333,7.0
23334,2.0
23335,7.0
23336,0.0
23337,6.0
23338,9.0
23339,0.0
23340,1.0
23341,0.0
23342,3.0
23343,8.0
23344,6.0
23345,4.0
23346,2.0
23347,0.0
23348,9.0
23349,9.0
23350,6.0
23351,1.0
23352,6.0
23353,7.0
23354,9.0
23355,0.0
23356,1.0
23357,3.0
23358,1.0
23359,2.0
23360,7.0
23361,8.0
23362,7.0
23363,2.0
23364,9.0
23365,1.0
23366,0.0
23367,7.0
23368,6.0
23369,5.0
23370,0.0
23371,5.0
23372,3.0
23373,5.0
23374,5.0
23375,8.0
23376,7.0
23377,3.0
23378,3.0
23379,2.0
23380,3.0
23381,3.0
23382,6.0
23383,6.0
23384,3.0
23385,1.0
23386,1.0
23387,4.0
23388,6.0
23389,8.0
23390,5.0
23391,3.0
23392,9.0
23393,5.0
23394,4.0
23395,1.0
23396,6.0
23397,7.0
23398,0.0
23399,2.0
23400,0.0
23401,8.0
23402,1.0
23403,7.0
23404,5.0
23405,2.0
23406,8.0
23407,3.0
23408,3.0
23409,1.0
23410,1.0
23411,2.0
23412,2.0
23413,0.0
23414,8.0
23415,1.0
23416,6.0
23417,8.0
23418,3.0
23419,0.0
23420,3.0
23421,0.0
23422,4.0
23423,2.0
23424,4.0
23425,7.0
23426,1.0
23427,3.0
23428,2.0
23429,3.0
23430,6.0
23431,5.0
23432,8.0
23433,9.0
23434,7.0
23435,0.0
23436,1.0
23437,9.0
23438,8.0
23439,0.0
23440,8.0
23441,0.0
23442,5.0
23443,6.0
23444,1.0
23445,4.0
23446,8.0
23447,7.0
23448,1.0
23449,3.0
23450,4.0
23451,0.0
23452,2.0
23453,6.0
23454,3.0
23455,0.0
23456,3.0
23457,8.0
23458,4.0
23459,5.0
23460,8.0
23461,1.0
23462,2.0
23463,0.0
23464,4.0
23465,9.0
23466,2.0
23467,3.0
23468,3.0
23469,7.0
23470,5.0
23471,5.0
23472,3.0
23473,1.0
23474,6.0
23475,0.0
23476,5.0
23477,9.0
23478,5.0
23479,1.0
23480,5.0
23481,5.0
23482,6.0
23483,9.0
23484,7.0
23485,0.0
23486,1.0
23487,1.0
23488,6.0
23489,8.0
23490,5.0
23491,3.0
23492,0.0
23493,6.0
23494,5.0
23495,0.0
23496,8.0
23497,2.0
23498,1.0
23499,3.0
23500,0.0
23501,5.0
23502,6.0
23503,5.0
23504,6.0
23505,1.0
23506,8.0
23507,0.0
23508,0.0
23509,5.0
23510,9.0
23511,7.0
23512,9.0
23513,5.0
23514,2.0
23515,2.0
23516,9.0
23517,4.0
23518,8.0
23519,8.0
23520,3.0
23521,4.0
23522,7.0
23523,4.0
23524,8.0
23525,5.0
23526,3.0
23527,7.0
23528,7.0
23529,1.0
23530,6.0
23531,7.0
23532,2.0
23533,0.0
23534,1.0
23535,2.0
23536,2.0
23537,3.0
23538,5.0
23539,6.0
23540,1.0
23541,7.0
23542,7.0
23543,9.0
23544,3.0
23545,4.0
23546,2.0
23547,8.0
23548,0.0
23549,6.0
23550,8.0
23551,9.0
23552,8.0
23553,7.0
23554,8.0
23555,7.0
23556,8.0
23557,7.0
23558,1.0
23559,0.0
23560,9.0
23561,6.0
23562,3.0
23563,7.0
23564,5.0
23565,7.0
23566,2.0
23567,5.0
23568,5.0
23569,6.0
23570,4.0
23571,4.0
23572,8.0
23573,5.0
23574,7.0
23575,6.0
23576,6.0
23577,2.0
23578,6.0
23579,4.0
23580,1.0
23581,4.0
23582,2.0
23583,6.0
23584,2.0
23585,1.0
23586,6.0
23587,6.0
23588,1.0
23589,5.0
23590,8.0
23591,0.0
23592,2.0
23593,4.0
23594,6.0
23595,4.0
23596,6.0
23597,3.0
23598,1.0
23599,1.0
23600,6.0
23601,6.0
23602,9.0
23603,3.0
23604,9.0
23605,4.0
23606,6.0
23607,5.0
23608,1.0
23609,5.0
23610,7.0
23611,5.0
23612,3.0
23613,9.0
23614,6.0
23615,6.0
23616,8.0
23617,6.0
23618,5.0
23619,3.0
23620,6.0
23621,0.0
23622,6.0
23623,2.0
23624,4.0
23625,6.0
23626,2.0
23627,2.0
23628,3.0
23629,4.0
23630,6.0
23631,8.0
23632,7.0
23633,5.0
23634,3.0
23635,0.0
23636,5.0
23637,1.0
23638,3.0
23639,1.0
23640,8.0
23641,8.0
23642,9.0
23643,8.0
23644,2.0
23645,1.0
23646,4.0
23647,2.0
23648,3.0
23649,8.0
23650,8.0
23651,7.0
23652,1.0
23653,4.0
23654,1.0
23655,0.0
23656,0.0
23657,5.0
23658,0.0
23659,9.0
23660,9.0
23661,9.0
23662,0.0
23663,1.0
23664,6.0
23665,4.0
23666,4.0
23667,9.0
23668,1.0
23669,3.0
23670,8.0
23671,4.0
23672,0.0
23673,4.0
23674,4.0
23675,0.0
23676,4.0
23677,1.0
23678,6.0
23679,8.0
23680,9.0
23681,1.0
23682,5.0
23683,9.0
23684,1.0
23685,7.0
23686,5.0
23687,8.0
23688,2.0
23689,3.0
23690,5.0
23691,9.0
23692,8.0
23693,9.0
23694,2.0
23695,4.0
23696,6.0
23697,1.0
23698,9.0
23699,9.0
23700,0.0
23701,1.0
23702,4.0
23703,1.0
23704,7.0
23705,1.0
23706,5.0
23707,1.0
23708,1.0
23709,4.0
23710,5.0
23711,0.0
23712,7.0
23713,3.0
23714,5.0
23715,2.0
23716,0.0
23717,1.0
23718,7.0
23719,1.0
23720,6.0
23721,8.0
23722,6.0
23723,7.0
23724,7.0
23725,3.0
23726,8.0
23727,8.0
23728,7.0
23729,7.0
23730,1.0
23731,3.0
23732,2.0
23733,0.0
23734,5.0
23735,0.0
23736,4.0
23737,2.0
23738,8.0
23739,6.0
23740,4.0
23741,7.0
23742,8.0
23743,5.0
23744,4.0
23745,1.0
23746,7.0
23747,1.0
23748,4.0
23749,0.0
23750,5.0
23751,3.0
23752,6.0
23753,5.0
23754,0.0
23755,6.0
23756,8.0
23757,1.0
23758,1.0
23759,9.0
23760,8.0
23761,2.0
23762,0.0
23763,2.0
23764,7.0
23765,0.0
23766,7.0
23767,6.0
23768,1.0
23769,6.0
23770,6.0
23771,1.0
23772,2.0
23773,1.0
23774,0.0
23775,1.0
23776,3.0
23777,0.0
23778,5.0
23779,8.0
23780,2.0
23781,7.0
23782,6.0
23783,2.0
23784,1.0
23785,4.0
23786,0.0
23787,1.0
23788,1.0
23789,3.0
23790,1.0
23791,6.0
23792,1.0
23793,9.0
23794,6.0
23795,2.0
23796,8.0
23797,0.0
23798,2.0
23799,0.0
23800,0.0
23801,6.0
23802,3.0
23803,8.0
23804,8.0
23805,4.0
23806,0.0
23807,0.0
23808,1.0
23809,4.0
23810,0.0
23811,2.0
23812,8.0
23813,4.0
23814,0.0
23815,5.0
23816,6.0
23817,6.0
23818,8.0
23819,7.0
23820,2.0
23821,4.0
23822,4.0
23823,7.0
23824,2.0
23825,1.0
23826,5.0
23827,2.0
23828,6.0
23829,6.0
23830,3.0
23831,8.0
23832,8.0
23833,1.0
23834,8.0
23835,1.0
23836,5.0
23837,5.0
23838,0.0
23839,1.0
23840,9.0
23841,9.0
23842,9.0
23843,5.0
23844,3.0
23845,7.0
23846,9.0
23847,9.0
23848,8.0
23849,2.0
23850,3.0
23851,4.0
23852,8.0
23853,8.0
23854,4.0
23855,0.0
23856,7.0
23857,2.0
23858,1.0
23859,4.0
23860,4.0
23861,7.0
23862,2.0
23863,9.0
23864,7.0
23865,4.0
23866,5.0
23867,5.0
23868,4.0
23869,0.0
23870,2.0
23871,2.0
23872,5.0
23873,5.0
23874,5.0
23875,3.0
23876,7.0
23877,6.0
23878,1.0
23879,2.0
23880,8.0
23881,2.0
23882,0.0
23883,8.0
23884,9.0
23885,9.0
23886,6.0
23887,5.0
23888,4.0
23889,9.0
23890,6.0
23891,5.0
23892,1.0
23893,6.0
23894,2.0
23895,7.0
23896,8.0
23897,7.0
23898,6.0
23899,4.0
23900,1.0
23901,6.0
23902,3.0
23903,9.0
23904,2.0
23905,6.0
23906,1.0
23907,8.0
23908,1.0
23909,4.0
23910,0.0
23911,6.0
23912,4.0
23913,5.0
23914,8.0
23915,5.0
23916,6.0
23917,3.0
23918,3.0
23919,2.0
23920,0.0
23921,4.0
23922,2.0
23923,9.0
23924,4.0
23925,1.0
23926,3.0
23927,4.0
23928,7.0
23929,4.0
23930,5.0
23931,9.0
23932,4.0
23933,7.0
23934,7.0
23935,8.0
23936,6.0
23937,4.0
23938,9.0
23939,0.0
23940,0.0
23941,0.0
23942,7.0
23943,7.0
23944,0.0
23945,7.0
23946,0.0
23947,6.0
23948,0.0
23949,0.0
23950,0.0
23951,1.0
23952,5.0
23953,4.0
23954,6.0
23955,8.0
23956,1.0
23957,5.0
23958,0.0
23959,9.0
23960,1.0
23961,3.0
23962,1.0
23963,0.0
23964,2.0
23965,6.0
23966,5.0
23967,4.0
23968,2.0
23969,1.0
23970,9.0
23971,6.0
23972,7.0
23973,7.0
23974,8.0
23975,3.0
23976,8.0
23977,4.0
23978,4.0
23979,9.0
23980,3.0
23981,0.0
23982,7.0
23983,1.0
23984,1.0
23985,0.0
23986,5.0
23987,6.0
23988,9.0
23989,1.0
23990,0.0
23991,3.0
23992,3.0
23993,1.0
23994,2.0
23995,9.0
23996,9.0
23997,5.0
23998,1.0
23999,7.0
24000,5.0
24001,7.0
24002,7.0
24003,2.0
24004,7.0
24005,6.0
24006,6.0
24007,5.0
24008,3.0
24009,8.0
24010,1.0
24011,1.0
24012,1.0
24013,3.0
24014,9.0
24015,6.0
